InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
INV501600,2023-02-04,10303,France,STK001,Lampe de bureau design,1,25.12,25.12
INV501600,2023-02-04,10303,France,STK007,Panier de rangement,1,21.15,21.15
INV501601,2023-01-25,10303,France,STK006,Cadre photo bois,5,10.29,51.449999999999996
INV501601,2023-01-25,10303,France,STK002,Coussin en lin,4,17.82,71.28
INV501602,2023-05-02,10304,Germany,STK010,Guirlande lumineuse,3,13.39,40.17
INV501603,2023-08-19,10305,France,STK012,Miroir mural rond,4,37.94,151.76
INV501603,2023-08-19,10305,France,STK003,Set de tasses ceramique,3,14.71,44.13
INV501603,2023-08-19,10305,France,STK012,Miroir mural rond,1,40.67,40.67
INV501604,2023-06-15,10305,France,STK010,Guirlande lumineuse,2,12.26,24.52
INV501604,2023-06-15,10305,France,STK003,Set de tasses ceramique,2,15.9,31.8
INV501604,2023-06-15,10305,France,STK008,Tapis de bain,5,25.89,129.45
INV501604,2023-06-15,10305,France,STK008,Tapis de bain,1,30.76,30.76
INV501605,2023-04-13,10305,France,STK002,Coussin en lin,1,16.04,16.04
INV501605,2023-04-13,10305,France,STK005,Bougie parfumee,3,13.38,40.14
INV501605,2023-04-13,10305,France,STK011,Plateau en bambou,3,25.15,75.44999999999999
INV501605,2023-04-13,10305,France,STK007,Panier de rangement,1,23.67,23.67
INV501606,2023-12-07,10305,France,STK012,Miroir mural rond,4,54.65,218.6
INV501606,2023-12-07,10305,France,STK008,Tapis de bain,3,24.95,74.85
INV501607,2023-07-01,10305,France,STK005,Bougie parfumee,4,14.77,59.08
INV501607,2023-07-01,10305,France,STK007,Panier de rangement,4,21.91,87.64
INV501608,2023-01-19,10305,France,STK008,Tapis de bain,4,22.96,91.84
INV501608,2023-01-19,10305,France,STK012,Miroir mural rond,4,38.55,154.2
INV501609,2023-06-29,10305,France,STK009,Vase en verre,5,16.26,81.30000000000001
INV501609,2023-06-29,10305,France,STK003,Set de tasses ceramique,5,15.56,77.8
INV501609,2023-06-29,10305,France,STK011,Plateau en bambou,3,21.82,65.46000000000001
INV501610,2023-12-30,10305,France,STK004,Plaid tricote,4,25.25,101.0
INV501610,2023-12-30,10305,France,STK003,Set de tasses ceramique,4,14.34,57.36
INV501610,2023-12-30,10305,France,STK003,Set de tasses ceramique,3,20.07,60.21
INV501610,2023-12-30,10305,France,STK008,Tapis de bain,5,23.9,119.5
INV501611,2023-01-15,10305,France,STK012,Miroir mural rond,3,34.73,104.19
INV501611,2023-01-15,10305,France,STK011,Plateau en bambou,3,22.41,67.23
INV501611,2023-01-15,10305,France,STK011,Plateau en bambou,5,21.99,109.94999999999999
INV501612,2023-06-11,10306,France,STK011,Plateau en bambou,4,19.58,78.32
INV501613,2023-02-28,10306,France,STK011,Plateau en bambou,3,21.15,63.449999999999996
INV501613,2023-02-28,10306,France,STK009,Vase en verre,4,19.23,76.92
INV501613,2023-02-28,10306,France,STK001,Lampe de bureau design,2,24.84,49.68
INV501613,2023-02-28,10306,France,STK010,Guirlande lumineuse,5,13.13,65.65
INV501614,2023-10-29,10306,France,STK007,Panier de rangement,4,21.13,84.52
INV501614,2023-10-29,10306,France,STK003,Set de tasses ceramique,5,12.68,63.4
INV501614,2023-10-29,10306,France,STK003,Set de tasses ceramique,1,13.66,13.66
INV501614,2023-10-29,10306,France,STK005,Bougie parfumee,2,16.63,33.26
INV501615,2023-04-21,10306,France,STK009,Vase en verre,1,18.65,18.65
INV501615,2023-04-21,10306,France,STK009,Vase en verre,5,19.36,96.8
INV501616,2023-06-02,10306,France,STK007,Panier de rangement,3,18.25,54.75
INV501617,2023-12-12,10306,France,STK007,Panier de rangement,2,16.66,33.32
INV501617,2023-12-12,10306,France,STK004,Plaid tricote,1,35.86,35.86
INV501617,2023-12-12,10306,France,STK011,Plateau en bambou,4,17.27,69.08
INV501617,2023-12-12,10306,France,STK011,Plateau en bambou,1,19.31,19.31
INV501618,2023-05-03,10306,France,STK004,Plaid tricote,1,24.91,24.91
INV501618,2023-05-03,10306,France,STK009,Vase en verre,5,20.1,100.5
INV501618,2023-05-03,10306,France,STK004,Plaid tricote,5,22.71,113.55000000000001
INV501619,2023-04-09,10307,Spain,STK005,Bougie parfumee,3,12.61,37.83
INV501620,2023-11-05,10307,Spain,STK002,Coussin en lin,3,22.46,67.38
INV501620,2023-11-05,10307,Spain,STK002,Coussin en lin,5,23.43,117.15
INV501620,2023-11-05,10307,Spain,STK006,Cadre photo bois,4,11.5,46.0
INV501620,2023-11-05,10307,Spain,STK009,Vase en verre,3,20.11,60.33
INV501621,2023-07-02,10307,Spain,STK006,Cadre photo bois,4,11.39,45.56
INV501621,2023-07-02,10307,Spain,STK002,Coussin en lin,5,17.69,88.45
INV501621,2023-07-02,10307,Spain,STK007,Panier de rangement,3,19.56,58.67999999999999
INV501621,2023-07-02,10307,Spain,STK008,Tapis de bain,3,21.56,64.67999999999999
INV501622,2023-09-14,10307,Spain,STK003,Set de tasses ceramique,4,13.55,54.2
INV501622,2023-09-14,10307,Spain,STK007,Panier de rangement,1,26.03,26.03
INV501623,2023-10-31,10308,Spain,STK005,Bougie parfumee,3,12.71,38.13
INV501623,2023-10-31,10308,Spain,STK011,Plateau en bambou,4,22.24,88.96
INV501623,2023-10-31,10308,Spain,STK001,Lampe de bureau design,3,23.65,70.94999999999999
INV501624,2023-11-07,10308,Spain,STK012,Miroir mural rond,4,47.52,190.08
INV501624,2023-11-07,10308,Spain,STK005,Bougie parfumee,1,10.64,10.64
INV501624,2023-11-07,10308,Spain,STK009,Vase en verre,5,21.34,106.7
INV501625,2023-10-20,10308,Spain,STK005,Bougie parfumee,2,12.15,24.3
INV501625,2023-10-20,10308,Spain,STK010,Guirlande lumineuse,4,9.39,37.56
INV501626,2023-08-03,10308,Spain,STK004,Plaid tricote,5,26.15,130.75
INV501626,2023-08-03,10308,Spain,STK001,Lampe de bureau design,1,29.43,29.43
INV501627,2023-08-05,10308,Spain,STK002,Coussin en lin,5,21.61,108.05
INV501628,2023-11-17,10308,Spain,STK010,Guirlande lumineuse,4,15.37,61.48
INV501628,2023-11-17,10308,Spain,STK010,Guirlande lumineuse,4,11.24,44.96
INV501628,2023-11-17,10308,Spain,STK001,Lampe de bureau design,5,25.67,128.35000000000002
INV501629,2023-12-14,10308,Spain,STK006,Cadre photo bois,4,8.02,32.08
INV501630,2023-09-14,10308,Spain,STK010,Guirlande lumineuse,3,18.41,55.230000000000004
INV501630,2023-09-14,10308,Spain,STK011,Plateau en bambou,1,27.15,27.15
INV501630,2023-09-14,10308,Spain,STK004,Plaid tricote,1,38.72,38.72
INV501630,2023-09-14,10308,Spain,STK006,Cadre photo bois,1,12.29,12.29
INV501631,2023-09-28,10308,Spain,STK007,Panier de rangement,3,20.65,61.949999999999996
INV501631,2023-09-28,10308,Spain,STK007,Panier de rangement,5,18.99,94.94999999999999
INV501631,2023-09-28,10308,Spain,STK003,Set de tasses ceramique,2,13.73,27.46
INV501632,2023-11-21,10308,Spain,STK005,Bougie parfumee,1,12.71,12.71
INV501633,2023-06-22,10308,Spain,STK006,Cadre photo bois,3,10.52,31.56
INV501633,2023-06-22,10308,Spain,STK001,Lampe de bureau design,3,23.79,71.37
INV501633,2023-06-22,10308,Spain,STK007,Panier de rangement,4,23.36,93.44
INV501633,2023-06-22,10308,Spain,STK010,Guirlande lumineuse,3,14.61,43.83
INV501634,2023-04-15,10308,Spain,STK012,Miroir mural rond,5,39.47,197.35
INV501634,2023-04-15,10308,Spain,STK010,Guirlande lumineuse,5,10.08,50.4
INV501635,2023-10-29,10308,Spain,STK005,Bougie parfumee,4,11.04,44.16
INV501635,2023-10-29,10308,Spain,STK008,Tapis de bain,2,22.72,45.44
INV501635,2023-10-29,10308,Spain,STK006,Cadre photo bois,1,10.28,10.28
INV501636,2023-09-21,10308,Spain,STK011,Plateau en bambou,5,25.75,128.75
INV501636,2023-09-21,10308,Spain,STK007,Panier de rangement,2,21.09,42.18
INV501636,2023-09-21,10308,Spain,STK011,Plateau en bambou,3,18.0,54.0
INV501636,2023-09-21,10308,Spain,STK011,Plateau en bambou,2,27.21,54.42
INV501637,2023-03-08,10309,Germany,STK009,Vase en verre,4,19.29,77.16
INV501637,2023-03-08,10309,Germany,STK005,Bougie parfumee,1,14.8,14.8
INV501637,2023-03-08,10309,Germany,STK008,Tapis de bain,2,34.12,68.24
INV501637,2023-03-08,10309,Germany,STK005,Bougie parfumee,5,11.4,57.0
INV501638,2023-05-07,10309,Germany,STK007,Panier de rangement,2,18.07,36.14
INV501638,2023-05-07,10309,Germany,STK002,Coussin en lin,3,21.9,65.69999999999999
INV501638,2023-05-07,10309,Germany,STK003,Set de tasses ceramique,1,16.43,16.43
INV501638,2023-05-07,10309,Germany,STK003,Set de tasses ceramique,2,12.97,25.94
INV501639,2023-04-08,10309,Germany,STK005,Bougie parfumee,4,13.23,52.92
INV501639,2023-04-08,10309,Germany,STK012,Miroir mural rond,5,37.27,186.35000000000002
INV501639,2023-04-08,10309,Germany,STK004,Plaid tricote,4,36.77,147.08
INV501640,2023-07-10,10309,Germany,STK008,Tapis de bain,1,28.46,28.46
INV501641,2023-03-20,10310,France,STK012,Miroir mural rond,5,41.9,209.5
INV501641,2023-03-20,10310,France,STK010,Guirlande lumineuse,3,14.94,44.82
INV501641,2023-03-20,10310,France,STK005,Bougie parfumee,1,12.76,12.76
INV501642,2023-02-20,10310,France,STK009,Vase en verre,5,24.22,121.1
INV501642,2023-02-20,10310,France,STK007,Panier de rangement,5,19.2,96.0
INV501642,2023-02-20,10310,France,STK011,Plateau en bambou,2,22.17,44.34
INV501643,2023-01-16,10311,Germany,STK004,Plaid tricote,2,40.15,80.3
INV501644,2023-01-03,10311,Germany,STK002,Coussin en lin,3,16.75,50.25
INV501644,2023-01-03,10311,Germany,STK006,Cadre photo bois,1,9.94,9.94
INV501644,2023-01-03,10311,Germany,STK003,Set de tasses ceramique,1,10.38,10.38
INV501645,2023-01-13,10311,Germany,STK003,Set de tasses ceramique,1,12.21,12.21
INV501645,2023-01-13,10311,Germany,STK009,Vase en verre,5,17.8,89.0
INV501645,2023-01-13,10311,Germany,STK010,Guirlande lumineuse,2,13.87,27.74
INV501646,2023-01-27,10311,Germany,STK004,Plaid tricote,4,24.73,98.92
INV501647,2023-02-17,10311,Germany,STK006,Cadre photo bois,2,8.92,17.84
INV501647,2023-02-17,10311,Germany,STK007,Panier de rangement,5,23.49,117.44999999999999
INV501647,2023-02-17,10311,Germany,STK002,Coussin en lin,4,14.2,56.8
INV501647,2023-02-17,10311,Germany,STK011,Plateau en bambou,5,19.12,95.60000000000001
INV501648,2023-01-28,10311,Germany,STK012,Miroir mural rond,2,43.45,86.9
INV501648,2023-01-28,10311,Germany,STK012,Miroir mural rond,3,46.57,139.71
INV501648,2023-01-28,10311,Germany,STK010,Guirlande lumineuse,5,16.14,80.7
INV501649,2023-01-04,10311,Germany,STK005,Bougie parfumee,2,15.59,31.18
INV501649,2023-01-04,10311,Germany,STK011,Plateau en bambou,3,20.35,61.050000000000004
INV501649,2023-01-04,10311,Germany,STK008,Tapis de bain,2,29.09,58.18
INV501649,2023-01-04,10311,Germany,STK009,Vase en verre,3,18.81,56.42999999999999
INV501650,2023-12-14,10312,France,STK007,Panier de rangement,4,22.33,89.32
INV501650,2023-12-14,10312,France,STK012,Miroir mural rond,1,27.91,27.91
INV501651,2023-08-27,10312,France,STK010,Guirlande lumineuse,4,11.48,45.92
INV501652,2023-04-18,10312,France,STK004,Plaid tricote,2,28.53,57.06
INV501652,2023-04-18,10312,France,STK011,Plateau en bambou,4,24.59,98.36
INV501653,2023-09-25,10312,France,STK003,Set de tasses ceramique,2,17.28,34.56
INV501653,2023-09-25,10312,France,STK010,Guirlande lumineuse,1,12.3,12.3
INV501653,2023-09-25,10312,France,STK003,Set de tasses ceramique,5,16.22,81.1
INV501653,2023-09-25,10312,France,STK003,Set de tasses ceramique,3,16.7,50.099999999999994
INV501654,2023-09-22,10313,Germany,STK011,Plateau en bambou,4,22.04,88.16
INV501654,2023-09-22,10313,Germany,STK008,Tapis de bain,4,23.39,93.56
INV501654,2023-09-22,10313,Germany,STK001,Lampe de bureau design,3,22.05,66.15
INV501654,2023-09-22,10313,Germany,STK007,Panier de rangement,2,19.98,39.96
INV501655,2023-04-27,10313,Germany,STK009,Vase en verre,2,17.76,35.52
INV501656,2023-03-06,10313,Germany,STK001,Lampe de bureau design,3,25.91,77.73
INV501656,2023-03-06,10313,Germany,STK001,Lampe de bureau design,3,24.2,72.6
INV501656,2023-03-06,10313,Germany,STK008,Tapis de bain,5,30.96,154.8
INV501656,2023-03-06,10313,Germany,STK006,Cadre photo bois,4,6.1,24.4
INV501657,2023-02-28,10314,Belgium,STK002,Coussin en lin,4,19.05,76.2
INV501657,2023-02-28,10314,Belgium,STK003,Set de tasses ceramique,4,15.53,62.12
INV501658,2023-01-24,10314,Belgium,STK001,Lampe de bureau design,1,19.7,19.7
INV501658,2023-01-24,10314,Belgium,STK003,Set de tasses ceramique,3,15.65,46.95
INV501659,2023-01-09,10314,Belgium,STK003,Set de tasses ceramique,4,8.69,34.76
INV501659,2023-01-09,10314,Belgium,STK010,Guirlande lumineuse,3,13.13,39.39
INV501659,2023-01-09,10314,Belgium,STK005,Bougie parfumee,4,13.88,55.52
INV501659,2023-01-09,10314,Belgium,STK009,Vase en verre,4,20.72,82.88
INV501660,2023-03-02,10314,Belgium,STK004,Plaid tricote,4,34.31,137.24
INV501660,2023-03-02,10314,Belgium,STK012,Miroir mural rond,1,38.15,38.15
INV501660,2023-03-02,10314,Belgium,STK009,Vase en verre,4,22.38,89.52
INV501660,2023-03-02,10314,Belgium,STK010,Guirlande lumineuse,5,14.05,70.25
INV501661,2023-06-17,10315,Belgium,STK002,Coussin en lin,2,22.44,44.88
INV501661,2023-06-17,10315,Belgium,STK009,Vase en verre,1,23.47,23.47
INV501662,2023-08-05,10315,Belgium,STK010,Guirlande lumineuse,3,12.26,36.78
INV501662,2023-08-05,10315,Belgium,STK009,Vase en verre,3,26.52,79.56
INV501662,2023-08-05,10315,Belgium,STK001,Lampe de bureau design,4,24.41,97.64
INV501662,2023-08-05,10315,Belgium,STK003,Set de tasses ceramique,5,12.7,63.5
INV501663,2023-06-03,10315,Belgium,STK009,Vase en verre,2,19.63,39.26
INV501663,2023-06-03,10315,Belgium,STK009,Vase en verre,4,15.68,62.72
INV501664,2023-07-30,10315,Belgium,STK002,Coussin en lin,4,19.53,78.12
INV501664,2023-07-30,10315,Belgium,STK011,Plateau en bambou,3,24.02,72.06
INV501665,2023-07-20,10315,Belgium,STK001,Lampe de bureau design,4,28.21,112.84
INV501665,2023-07-20,10315,Belgium,STK001,Lampe de bureau design,1,26.3,26.3
INV501665,2023-07-20,10315,Belgium,STK006,Cadre photo bois,4,8.42,33.68
INV501665,2023-07-20,10315,Belgium,STK010,Guirlande lumineuse,1,13.16,13.16
INV501666,2023-06-06,10315,Belgium,STK002,Coussin en lin,5,20.6,103.0
INV501666,2023-06-06,10315,Belgium,STK007,Panier de rangement,4,19.22,76.88
INV501666,2023-06-06,10315,Belgium,STK010,Guirlande lumineuse,1,15.97,15.97
INV501666,2023-06-06,10315,Belgium,STK006,Cadre photo bois,1,9.98,9.98
INV501667,2023-02-01,10316,France,STK009,Vase en verre,1,18.51,18.51
INV501667,2023-02-01,10316,France,STK001,Lampe de bureau design,5,32.12,160.6
INV501668,2023-03-23,10316,France,STK005,Bougie parfumee,5,12.37,61.849999999999994
INV501668,2023-03-23,10316,France,STK006,Cadre photo bois,4,10.41,41.64
INV501668,2023-03-23,10316,France,STK012,Miroir mural rond,2,42.53,85.06
INV501668,2023-03-23,10316,France,STK007,Panier de rangement,5,18.54,92.69999999999999
INV501669,2023-02-02,10317,France,STK007,Panier de rangement,5,26.0,130.0
INV501669,2023-02-02,10317,France,STK007,Panier de rangement,2,18.42,36.84
INV501669,2023-02-02,10317,France,STK005,Bougie parfumee,5,10.85,54.25
INV501669,2023-02-02,10317,France,STK006,Cadre photo bois,5,10.2,51.0
INV501670,2023-06-03,10317,France,STK009,Vase en verre,1,23.38,23.38
INV501670,2023-06-03,10317,France,STK004,Plaid tricote,3,32.59,97.77000000000001
INV501671,2023-01-30,10318,Germany,STK010,Guirlande lumineuse,2,14.59,29.18
INV501672,2023-02-16,10318,Germany,STK001,Lampe de bureau design,5,28.29,141.45
INV501672,2023-02-16,10318,Germany,STK004,Plaid tricote,1,34.74,34.74
INV501673,2023-10-22,10318,Germany,STK012,Miroir mural rond,2,38.57,77.14
INV501673,2023-10-22,10318,Germany,STK005,Bougie parfumee,3,12.93,38.79
INV501673,2023-10-22,10318,Germany,STK008,Tapis de bain,4,29.22,116.88
INV501674,2023-05-06,10318,Germany,STK006,Cadre photo bois,5,10.31,51.550000000000004
INV501674,2023-05-06,10318,Germany,STK005,Bougie parfumee,4,15.38,61.52
INV501674,2023-05-06,10318,Germany,STK002,Coussin en lin,3,15.42,46.26
INV501675,2023-01-07,10319,France,STK004,Plaid tricote,4,31.99,127.96
INV501675,2023-01-07,10319,France,STK009,Vase en verre,5,21.59,107.95
INV501676,2023-11-16,10319,France,STK009,Vase en verre,3,22.24,66.72
INV501676,2023-11-16,10319,France,STK006,Cadre photo bois,4,9.51,38.04
INV501676,2023-11-16,10319,France,STK009,Vase en verre,5,21.27,106.35
INV501677,2023-03-30,10319,France,STK003,Set de tasses ceramique,5,13.6,68.0
INV501677,2023-03-30,10319,France,STK011,Plateau en bambou,4,12.23,48.92
INV501677,2023-03-30,10319,France,STK012,Miroir mural rond,1,34.99,34.99
INV501678,2023-06-17,10320,Germany,STK010,Guirlande lumineuse,3,12.53,37.589999999999996
INV501678,2023-06-17,10320,Germany,STK002,Coussin en lin,3,17.6,52.800000000000004
INV501679,2023-03-06,10320,Germany,STK005,Bougie parfumee,4,11.03,44.12
INV501679,2023-03-06,10320,Germany,STK007,Panier de rangement,5,17.81,89.05
INV501679,2023-03-06,10320,Germany,STK011,Plateau en bambou,1,14.92,14.92
INV501680,2023-07-16,10321,France,STK003,Set de tasses ceramique,3,16.36,49.08
INV501680,2023-07-16,10321,France,STK003,Set de tasses ceramique,5,13.77,68.85
INV501681,2023-04-06,10321,France,STK006,Cadre photo bois,3,8.5,25.5
INV501682,2023-09-15,10321,France,STK006,Cadre photo bois,5,9.7,48.5
INV501682,2023-09-15,10321,France,STK004,Plaid tricote,3,34.27,102.81
INV501682,2023-09-15,10321,France,STK011,Plateau en bambou,4,26.57,106.28
INV501683,2023-10-30,10321,France,STK010,Guirlande lumineuse,3,15.47,46.410000000000004
INV501684,2023-02-10,10321,France,STK012,Miroir mural rond,3,40.63,121.89000000000001
INV501684,2023-02-10,10321,France,STK006,Cadre photo bois,5,9.56,47.800000000000004
INV501684,2023-02-10,10321,France,STK012,Miroir mural rond,2,29.75,59.5
INV501684,2023-02-10,10321,France,STK012,Miroir mural rond,1,35.08,35.08
INV501685,2023-09-26,10322,France,STK012,Miroir mural rond,1,35.57,35.57
INV501685,2023-09-26,10322,France,STK012,Miroir mural rond,2,50.21,100.42
INV501685,2023-09-26,10322,France,STK002,Coussin en lin,4,14.84,59.36
INV501685,2023-09-26,10322,France,STK009,Vase en verre,4,23.01,92.04
INV501686,2023-02-23,10322,France,STK006,Cadre photo bois,2,9.71,19.42
INV501686,2023-02-23,10322,France,STK011,Plateau en bambou,1,19.71,19.71
INV501686,2023-02-23,10322,France,STK011,Plateau en bambou,2,22.54,45.08
INV501687,2023-07-11,10322,France,STK006,Cadre photo bois,2,10.31,20.62
INV501687,2023-07-11,10322,France,STK002,Coussin en lin,1,15.22,15.22
INV501687,2023-07-11,10322,France,STK008,Tapis de bain,3,35.73,107.19
INV501687,2023-07-11,10322,France,STK002,Coussin en lin,5,21.8,109.0
INV501688,2023-03-03,10322,France,STK010,Guirlande lumineuse,5,16.71,83.55000000000001
INV501688,2023-03-03,10322,France,STK011,Plateau en bambou,3,21.3,63.900000000000006
INV501688,2023-03-03,10322,France,STK008,Tapis de bain,5,23.66,118.3
INV501689,2023-07-08,10323,France,STK011,Plateau en bambou,4,22.66,90.64
INV501690,2023-04-19,10323,France,STK004,Plaid tricote,4,26.62,106.48
INV501691,2023-05-04,10323,France,STK003,Set de tasses ceramique,4,15.46,61.84
INV501691,2023-05-04,10323,France,STK008,Tapis de bain,3,24.05,72.15
INV501692,2023-03-29,10323,France,STK001,Lampe de bureau design,4,23.87,95.48
INV501693,2023-05-24,10323,France,STK010,Guirlande lumineuse,3,11.74,35.22
INV501693,2023-05-24,10323,France,STK007,Panier de rangement,2,22.41,44.82
INV501693,2023-05-24,10323,France,STK010,Guirlande lumineuse,3,12.92,38.76
INV501693,2023-05-24,10323,France,STK010,Guirlande lumineuse,1,13.48,13.48
INV501694,2023-05-09,10324,Belgium,STK010,Guirlande lumineuse,1,15.19,15.19
INV501695,2023-08-26,10324,Belgium,STK011,Plateau en bambou,3,23.49,70.47
INV501696,2023-02-19,10324,Belgium,STK012,Miroir mural rond,1,47.6,47.6
INV501696,2023-02-19,10324,Belgium,STK007,Panier de rangement,3,19.1,57.300000000000004
INV501697,2023-05-08,10325,Netherlands,STK005,Bougie parfumee,4,13.14,52.56
INV501698,2023-04-11,10325,Netherlands,STK009,Vase en verre,5,22.33,111.64999999999999
INV501698,2023-04-11,10325,Netherlands,STK003,Set de tasses ceramique,3,15.79,47.37
INV501698,2023-04-11,10325,Netherlands,STK008,Tapis de bain,2,27.2,54.4
INV501698,2023-04-11,10325,Netherlands,STK005,Bougie parfumee,1,16.17,16.17
INV501699,2023-03-16,10325,Netherlands,STK004,Plaid tricote,5,28.21,141.05
INV501699,2023-03-16,10325,Netherlands,STK004,Plaid tricote,5,31.66,158.3
INV501700,2023-11-23,10325,Netherlands,STK005,Bougie parfumee,2,12.54,25.08
INV501700,2023-11-23,10325,Netherlands,STK006,Cadre photo bois,3,9.97,29.910000000000004
INV501700,2023-11-23,10325,Netherlands,STK011,Plateau en bambou,3,21.61,64.83
INV501700,2023-11-23,10325,Netherlands,STK005,Bougie parfumee,1,14.84,14.84
INV501701,2023-09-23,10325,Netherlands,STK005,Bougie parfumee,2,13.16,26.32
INV501702,2023-11-06,10326,Italy,STK011,Plateau en bambou,4,18.88,75.52
INV501702,2023-11-06,10326,Italy,STK009,Vase en verre,3,19.63,58.89
INV501702,2023-11-06,10326,Italy,STK004,Plaid tricote,2,23.27,46.54
INV501702,2023-11-06,10326,Italy,STK011,Plateau en bambou,5,22.22,111.1
